swim,transition,-0.74713    -0.23837   -0.098695    -0.31995
transition,transition,-0.13947    -0.73221    -0.54679   -0.027193
transition,transition,-0.13265    -0.80876    -0.40436   -0.037852
bike,transition,0    -0.51399     -0.4818    -0.24436
bike,transition,-0.054204     -0.4083    -0.18223    -0.49523
bike,transition,0    -0.81307    -0.66467    -0.36277
transition,transition,-0.20142     -0.8777    -0.49228           0
bike,transition,-0.016077    -0.98111    -0.55541    -0.15059
bike,transition,-0.054411    -0.98486     -0.3209    -0.22155
transition,transition,-0.31077     -0.2784     -1.3241   -0.095601
transition,transition,-0.47673    -0.41669     -1.0136   -0.032563
transition,transition,-0.29545    -0.38052    -0.79073   -0.052372
transition,transition,-0.23566    -0.43861    -0.56349   -0.034763
bike,transition,-0.10611    -0.57934    -0.28111    -0.14243
run,transition,-1.3325  -0.0070553     -0.8731    -0.21136
transition,transition,-0.60948    -0.59465     -0.2577           0
transition,transition,-0.60602    -0.47935    -0.33836           0
bike,transition,0    -0.63422     -1.8201    -0.22174
bike,transition,0    -0.70852     -1.4901    -0.40221
bike,transition,0    -0.87869    -0.88261     -0.4044
bike,bike,0     -1.7376     -4.6861     -0.2619
bike,bike,0     -1.3657     -1.9179    -0.35569
bike,bike,0      -1.009    -0.49352    -0.68918
transition,bike,-0.48946     -0.8325    -0.20628   -0.017048
transition,bike,-0.37351    -0.55363    -0.20299   -0.052523
transition,bike,-0.5192     -0.4503    -0.21691           0
swim,bike,-1.4023    -0.37212           0    -0.28377
swim,bike,-2.3387    -0.67536           0    -0.18461
swim,bike,-0.65688    -0.36279 -0.00068128    -0.56137
bike,bike,0    -0.74445    -0.27004    -0.31981
transition,bike,-0.47515    -0.45759    -0.31398           0
transition,bike,-1.4777    -0.34772     -0.1711  -0.0023169
swim,bike,-0.97956    -0.29688   -0.076738    -0.18832
swim,bike,-1.5662    -0.40848   -0.034641    -0.15036
transition,bike,-1.5747    -0.97682    -0.10606   -0.060604
transition,bike,-1.3508    -0.78615    -0.14271   -0.023958
transition,bike,-1.2943    -0.79564    -0.16729           0
swim,bike,-0.76117    -0.51984   -0.086219   -0.093885
